-0.0015438,0.088493,-0.0050675,-0.25122,0.097258,-0.27634,0.036699,-0.045811,-0.23923,0.21198,0.0046918,0.12229
-0.063571,-0.058054,-0.099591,-0.073283,0.15003,-0.2417,0.0029614,-0.12941,-0.37611,0.051658,0.013563,0.052469
0.27138,0.35228,0.042194,-0.35007,-0.0082873,-0.25325,0.28973,-0.12941,-0.37611,0.22088,0.32405,0.22702
-0.051166,0.13734,-0.028698,-0.21168,0.079668,-0.13776,0.15478,0.071224,-0.27834,0.078378,0.12889,0.017559
-0.051166,0.059183,-0.22956,-0.16225,-0.14901,-0.16086,0.01983,0.087943,-0.21967,0.078378,0.084532,0.075743
0.20935,0.26435,0.14853,-0.30064,0.044486,-0.1955,0.256,-0.17956,-0.043673,0.16744,0.25308,0.28521
0.19694,0.30343,0.11309,-0.46869,-0.13142,-0.28789,0.28973,0.10466,-0.47389,0.30995,0.25308,0.029196
0.28378,0.1178,-0.19411,-0.31053,0.0093037,-0.32254,0.18009,0.021066,-0.29789,0.25651,0.17324,0.16884
-0.026355,0.059183,-0.25319,-0.25122,-0.078651,-0.36873,0.13791,-0.095968,-0.23923,0.087284,0.040176,0.052469
0.14732,-0.087364,-0.3359,0.11454,-0.25456,-0.31099,-0.2079,0.15482,-0.35656,-0.055221,-0.1816,-0.20354
0.20935,-0.077594,-0.028698,0.20351,-0.28974,-0.34563,-0.26694,0.021066,-0.45433,-0.22445,-0.23483,-0.25009
0.43265,0.020104,-0.30045,0.02557,-0.20179,-0.23015,-0.15729,0.10466,-0.39567,-0.037408,-0.14612,-0.23845
-0.1256,-0.41954,-0.41861,0.36167,-0.32492,-0.49576,-0.30068,0.18826,-0.14145,-0.32242,-0.32354,-0.48283
-0.31168,-0.27299,-0.43042,0.18373,0.55462,-0.68054,-0.22477,-0.34676,-0.35656,-0.17101,-0.13725,-0.285
-0.23725,-0.15575,-0.40679,0.18373,0.2204,-0.36873,-0.25007,0.004347,-0.31745,-0.20663,-0.10176,-0.21518
-0.27446,-0.11667,-0.39497,0.074996,0.2204,-0.43802,-0.21634,-0.12941,-0.37611,-0.26007,-0.27031,-0.42464
-0.38611,-0.13621,-0.39497,0.14419,0.36112,-0.65744,-0.15729,-0.17956,-0.66944,-0.17991,-0.27031,-0.20354
-0.55979,-0.39023,-0.56039,0.28259,0.74812,-0.61125,-0.28381,-0.11269,-0.37611,-0.19773,-0.20821,-0.33155
-0.33649,-0.27299,-0.38316,0.15408,0.29076,-0.46112,-0.33442,-0.095968,-0.53255,-0.23335,-0.2437,-0.36646
-0.075977,-0.028745,-0.22956,0.10465,-0.078651,-0.41492,-0.17416,0.054505,-0.41522,-0.12647,-0.16386,-0.36646
-0.3613,-0.29253,-0.37134,0.084882,0.2028,-0.48422,-0.34285,-0.029091,-0.689,-0.24226,-0.27031,-0.413
-0.42333,-0.31207,-0.50131,0.15408,0.3963,-0.5766,-0.30912,-0.19628,-0.55211,-0.1621,-0.22596,-0.48283
-0.22484,-0.23391,-0.52494,0.21339,0.58981,-0.69209,-0.33442,-0.26316,-0.88455,-0.27788,-0.26144,-0.33155
-0.42333,-0.29253,-0.40679,0.20351,0.46667,-0.69209,-0.21634,-0.095968,-0.29789,-0.22445,-0.25257,-0.40137
-0.31168,-0.33161,-0.32408,0.14419,0.18521,-0.46112,-0.26694,-0.19628,-0.27834,-0.099753,-0.2437,-0.35482
-0.39852,-0.32184,-0.47768,0.24305,0.71294,-0.70364,-0.26694,-0.029091,-0.39567,-0.33132,-0.28805,-0.23845
-0.39852,-0.25345,-0.11141,0.074996,0.43149,-0.55351,-0.16573,0.10466,-0.14145,-0.028501,-0.15499,-0.30827
-0.47295,-0.23391,-0.35953,0.11454,0.53703,-0.55351,-0.1826,-0.34676,-0.689,-0.23335,-0.22596,-0.40137
-0.17522,-0.13621,-0.1823,0.14419,0.097258,-0.5997,-0.25851,-0.012372,-0.45433,-0.10866,-0.32354,-0.44791
-0.15041,-0.28276,-0.28864,0.15408,0.16762,-0.18395,-0.28381,0.071224,-0.161,-0.25116,-0.35015,-0.37809
-0.1256,-0.32184,-0.32408,0.28259,-0.25456,-0.17241,-0.30068,0.054505,-0.37611,-0.32242,-0.34128,-0.285
-0.3613,-0.26322,-0.016883,0.21339,0.18521,0.1856,-0.2079,-0.095968,0.073658,-0.15319,-0.21709,0.08738
-0.32409,-0.16552,0.42029,0.29247,-0.025878,0.46276,-0.38503,-0.43035,0.21054,-0.33132,-0.42999,0.28521
0.27138,-0.25345,-0.15867,0.094767,-0.078651,-0.27634,0.21382,-0.34676,-0.27834,-0.13538,0.013563,-0.33155
0.79241,0.12757,0.46755,0.04534,-0.28974,-0.29944,-0.013908,0.054505,0.073658,-0.046314,0.14663,-0.09881
0.5567,0.14711,0.5857,0.22328,-0.13142,0.047015,-0.16573,-0.12941,0.17143,-0.15319,-0.16386,-0.11045
0.39543,0.049413,-0.064144,0.04534,-0.32492,0.28953,0.42469,0.2217,-0.063228,0.078378,0.34179,0.040832
0.17213,0.098262,-0.43042,-0.2611,-0.14901,0.081661,0.67772,-0.095968,0.34743,0.069471,0.44825,0.14556
0.0977,-0.058054,-0.1823,0.0057994,0.062077,0.11631,0.40782,-0.045811,0.2301,0.114,0.31518,0.064106
0.35822,-0.0092053,-0.28864,-0.063398,-0.096242,-0.11466,0.62712,-0.06253,0.093213,0.2476,0.46599,0.017559
0.45746,-0.1069,0.26669,0.19362,-0.14901,-0.13776,0.045134,0.23842,-0.63033,-0.037408,0.049047,-0.11045
0.24657,0.00056448,0.32576,0.094767,-0.14901,-0.091567,-0.11512,0.43905,-0.23923,-0.14429,-0.057406,-0.18027
0.14732,-0.038515,0.34939,0.11454,-0.13142,0.01237,-0.022342,0.33873,0.2301,-0.055221,-0.11063,-0.075536
0.30859,0.24481,0.30213,0.074996,-0.44806,0.023918,-0.12356,0.30529,0.034548,0.016032,-0.10176,0.0059219
0.19694,0.010334,0.64478,0.21339,-0.11383,0.22024,-0.17416,0.53936,0.034548,-0.046314,-0.14612,0.075743
0.30859,-0.0092053,0.57389,0.42098,-0.0082873,-0.10312,-0.25851,-0.33004,-0.043673,-0.35804,-0.22596,-0.27336
0.34581,-0.2046,-0.1823,0.16396,-0.27215,0.047015,0.43312,-0.19628,-0.18056,0.0071252,0.28857,-0.063899
-0.38611,-0.058054,-0.099591,0.11454,0.062077,0.1394,0.045134,-0.3802,-0.063228,-0.23335,-0.19934,-0.052262
0.29619,0.14711,0.64478,0.074996,-0.096242,0.11631,-0.12356,-0.045811,0.2301,-0.15319,-0.0041793,-0.040625
0.23416,0.068953,-0.38316,-0.033742,0.026895,-0.11466,0.49216,-0.22972,0.13232,0.15854,0.4305,-0.12208
0.12251,-0.097133,-0.51313,-0.17214,0.23799,-0.045373,0.51747,-0.2966,-0.024118,-0.010688,0.44825,-0.20354
0.12251,-0.19483,-0.32408,0.19362,-0.28974,-0.033824,0.14635,0.071224,0.054103,-0.17101,0.07566,-0.34318
0.22175,-0.13621,-0.31227,-0.013971,-0.096242,0.035467,0.40782,-0.029091,0.2301,-0.099753,0.32405,-0.087173
0.23416,0.049413,0.50299,0.31224,-0.50083,0.23179,-0.047646,0.30529,0.014992,-0.010688,0.14663,0.19211
0.23416,-0.2046,-0.38316,-0.013971,-0.3777,0.093209,0.28973,0.054505,-0.10234,-0.037408,0.27082,-0.20354
0.060484,-0.087364,-0.40679,0.074996,-0.1842,-0.29944,0.45842,0.1381,0.014992,-0.08194,0.40389,-0.23845
0.17213,-0.14598,-0.46587,-0.093053,-0.28974,-0.080018,0.46686,-0.12941,-0.18056,-0.073034,0.27082,-0.18027
0.048078,-0.36092,-0.38316,0.12442,0.026895,-0.11466,0.062003,0.021066,-0.063228,-0.23335,0.10227,-0.48283
0.20935,-0.43908,-0.37134,0.50006,-0.65915,-0.32254,-0.21634,0.2217,-0.49344,-0.38476,-0.28805,-0.6341
0.3334,-0.24368,-0.30045,0.26282,-0.46565,-0.13776,-0.039211,0.28857,-0.14145,-0.19773,-0.021921,-0.40137
0.34581,0.14711,-0.040514,0.04534,-0.1842,-0.54196,-0.16573,0.25514,-0.45433,0.051658,0.057918,0.029196
0.43265,-0.067824,0.23124,0.2727,0.15003,-0.55351,-0.14043,-0.012372,0.014992,-0.12647,-0.1195,-0.33155
0.38303,0.36205,0.42029,-0.2611,0.079668,-0.17241,0.23069,0.25514,-0.35656,0.34557,0.30631,0.27357
-0.20003,0.33274,-0.028698,-0.44892,0.34353,-0.17241,0.21382,0.2217,-0.082784,0.36339,0.35066,0.22702
0.072889,0.39136,-0.20593,-0.46869,-0.14901,0.00082123,0.23913,0.30529,-0.063228,0.49699,0.093403,0.28521
0.37062,0.32297,0.17216,-0.41927,-0.13142,-0.2186,0.21382,0.43905,-0.31745,0.35448,0.24421,0.22702
0.49468,0.33274,-0.07596,-0.18202,-0.1842,0.00082123,0.12948,0.1381,-0.18056,0.36339,0.12889,0.27357
0.3334,0.49882,0.33758,-0.50824,-0.23697,-0.1955,0.053568,0.50592,-0.27834,0.3812,0.1555,0.2503
0.5443,0.13734,0.030379,-0.19191,-0.23697,-0.1955,0.13791,0.27185,-0.31745,0.33667,0.17324,-0.017352
0.20935,-0.038515,0.065825,0.10465,0.044486,-0.2186,-0.089818,0.6564,-0.45433,0.0071252,-0.048535,-0.25009
0.13492,0.25458,-0.028698,-0.22156,-0.096242,-0.045373,-0.11512,0.52264,-0.23923,0.22979,0.07566,0.075743
0.35822,0.13734,-0.099591,-0.14248,-0.096242,-0.14931,0.13791,0.84031,-0.39567,0.13182,0.093403,-0.052262
0.40784,0.27412,-0.15867,-0.3303,-0.27215,-0.16086,0.12948,0.5728,-0.23923,0.21198,0.2797,0.064106
0.37062,0.12757,-0.34771,-0.21168,-0.078651,-0.080018,0.045134,0.73999,0.054103,0.22088,0.040176,0.052469
0.51949,0.27412,-0.27682,-0.14248,-0.28974,-0.16086,0.053568,0.52264,-0.18056,0.22088,0.17324,0.19211
0.29619,0.068953,-0.1823,-0.21168,-0.11383,-0.080018,0.01983,0.47249,-0.043673,0.1051,0.084532,0.064106
0.37062,0.15688,-0.028698,-0.17214,-0.27215,-0.2186,0.0029614,0.35545,-0.10234,0.16744,0.20873,-0.017352
0.40784,0.12757,-0.052329,-0.073283,-0.32492,-0.2186,-0.2079,0.75671,0.014992,0.069471,-0.09289,-0.017352
-0.17522,-0.19483,-0.26501,0.12442,0.25558,-0.38028,-0.14886,0.23842,-0.31745,-0.15319,-0.19047,-0.29664
-0.03876,-0.24368,-0.22956,0.24305,0.25558,-0.35718,-0.29225,-0.34676,-0.78677,-0.20663,-0.23483,-0.37809
0.17213,-0.38046,-0.28864,0.23316,0.097258,-0.58815,-0.27538,0.35545,-0.53255,-0.36695,-0.35015,-0.58756
0.17213,-0.22414,-0.099591,0.17385,-0.32492,-0.44957,-0.1826,0.17154,-0.31745,-0.35804,-0.27918,-0.49446
-0.11319,-0.31207,-0.27682,0.37155,-0.096242,-0.42647,-0.32598,0.25514,-0.35656,-0.21554,-0.34128,-0.413
0.20935,-0.19483,-0.19411,0.28259,-0.36011,-0.36873,-0.29225,0.43905,-0.47389,-0.27788,-0.34128,-0.413
0.14732,-0.28276,-0.20593,0.21339,-0.06106,-0.55351,-0.25007,0.62296,-0.20011,-0.17991,-0.21709,-0.54101
0.25897,-0.26322,-0.30045,0.13431,-0.43047,-0.42647,-0.24164,0.35545,-0.57166,-0.24226,-0.27031,-0.36646
0.17213,-0.24368,-0.39497,0.22328,-0.1842,-0.56506,-0.29225,0.38889,-0.45433,-0.19773,-0.33241,-0.43628
0.22175,0.010334,-0.064144,0.0057994,-0.14901,-0.26479,-0.14043,0.30529,-0.23923,-0.037408,-0.075148,-0.35482
0.321,0.068953,0.0067479,0.11454,-0.25456,-0.28789,-0.16573,0.33873,-0.72811,-0.10866,-0.21709,-0.35482
0.19694,0.029874,0.065825,0.13431,-0.25456,-0.32254,-0.064515,0.37217,-0.49344,-0.010688,-0.057406,-0.27336
0.34581,0.14711,0.042194,-0.15237,-0.44806,-0.32254,-0.1826,0.17154,-0.29789,0.13182,-0.13725,0.064106
0.30859,0.29366,0.0067479,-0.29076,-0.32492,-0.44957,-0.16573,0.23842,0.13232,0.14963,-0.039664,0.13393
0.37062,0.24481,-0.040514,-0.28087,-0.32492,-0.35718,-0.14043,0.30529,-0.024118,0.12291,-0.048535,0.029196
0.11011,-0.17529,-0.25319,0.26282,-0.096242,-0.2417,-0.27538,0.35545,-0.35656,-0.15319,-0.19047,-0.285
0.18454,-0.17529,-0.064144,0.18373,-0.28974,-0.38028,-0.25007,0.30529,-0.43478,-0.24226,-0.2437,-0.34318
0.072889,0.039644,-0.040514,-0.093053,-0.043469,-0.42647,-0.13199,0.10466,-0.41522,0.069471,-0.13725,-0.13372
0.25897,0.010334,-0.07596,0.015685,-0.06106,-0.26479,-0.22477,0.12138,-0.161,-0.10866,-0.29692,-0.16863
0.19694,0.23504,0.042194,-0.22156,-0.41288,-0.32254,-0.17416,0.23842,-0.20011,0.1051,-0.030792,-0.028989
-0.03876,-0.2046,0.11309,0.22328,-0.16661,0.023918,-0.22477,0.18826,0.014992,-0.23335,-0.26144,0.0059219
-0.46055,-0.28276,0.1249,0.25293,-0.043469,0.31263,-0.2079,-0.26316,0.093213,-0.35804,-0.3058,0.064106
-0.47295,-0.53677,-0.46587,0.4111,-0.043469,-0.39183,-0.33442,-0.63098,-0.31745,-0.4293,-0.42999,-0.71556
-0.0015438,-0.56608,-0.31227,0.50995,-0.55361,-0.34563,-0.41876,0.28857,-0.59122,-0.45602,-0.42999,-0.65738
0.321,-0.51723,-0.14685,0.5396,-0.50083,-0.32254,-0.31755,0.33873,-0.082784,-0.41148,-0.33241,-0.69229
0.12251,-0.57585,-0.39497,0.42098,-0.50083,-0.39183,-0.30912,0.037785,-0.29789,-0.46492,-0.40338,-0.61083
0.18454,-0.27299,0.18398,0.23316,-0.50083,0.26644,-0.34285,0.30529,0.15188,-0.4293,-0.35015,-0.25009
-0.0015438,-0.1069,0.33758,0.32213,-0.3777,0.34728,-0.31755,0.32201,0.73853,-0.21554,-0.41225,-0.16863
-0.013949,-0.33161,0.2785,0.29247,-0.53602,0.081661,-0.31755,0.20498,0.13232,-0.42039,-0.47435,-0.14536
-0.54738,-0.61493,-0.35953,0.23316,0.66017,-0.6228,-0.40189,-0.61426,-0.45433,-0.41148,-0.44773,-0.36646
0.0977,-0.48793,-0.66673,0.21339,-0.0082873,-0.74983,-0.32598,-0.26316,-0.23923,-0.2957,-0.28805,-0.69229
0.22175,-0.54654,-0.61947,0.26282,0.29076,-0.73828,-0.35972,-0.19628,-0.78677,-0.34023,-0.21709,-0.64574
0.45746,-0.11667,-0.25319,0.16396,-0.28974,-0.14931,-0.33442,0.33873,-0.063228,-0.21554,-0.35015,-0.36646
-0.38611,-0.29253,0.21942,0.32213,0.11485,0.19715,-0.34285,-0.19628,0.093213,-0.40258,-0.42112,-0.15699
0.25897,-0.14598,0.11309,0.32213,-0.27215,0.1625,-0.32598,0.42233,0.073658,-0.23335,-0.22596,-0.37809
0.11011,0.020104,0.2785,0.12442,-0.20179,0.17405,-0.29225,0.4892,-0.25878,-0.055221,-0.19047,-0.017352
-0.026355,-0.2046,0.34939,0.33201,-0.34252,0.093209,-0.27538,0.43905,0.11277,-0.31351,-0.2437,-0.27336
-0.0015438,-0.36092,0.26669,0.22328,-0.06106,0.081661,-0.33442,0.087943,-0.20011,-0.33132,-0.40338,-0.16863
-0.31168,-0.23391,0.042194,0.32213,-0.46565,0.19715,-0.35972,0.18826,-0.063228,-0.38476,-0.38564,-0.16863
-0.33649,-0.32184,0.32576,0.17385,-0.44806,0.41657,-0.27538,-0.2966,0.30832,-0.31351,-0.31467,-0.052262
-0.29928,-0.37069,0.17216,0.21339,-0.096242,0.34728,-0.41876,-0.17956,0.11277,-0.40258,-0.38564,0.052469
0.010862,-0.34138,0.10127,0.18373,0.0093037,-0.06847,-0.31755,0.32201,0.2301,-0.24226,-0.27031,-0.14536
0.3334,-0.21437,0.042194,0.26282,-0.41288,0.00082123,-0.25007,0.2217,-0.23923,-0.18882,-0.21709,-0.22681
0.34581,-0.11667,-0.028698,0.38144,-0.14901,-0.056921,-0.27538,0.62296,0.17143,-0.28679,-0.2437,-0.25009
0.35822,-0.27299,-0.14685,0.40121,-0.53602,-0.022276,-0.27538,0.53936,0.073658,-0.27788,-0.27031,-0.285
0.35822,-0.16552,0.089456,0.37155,-0.41288,0.081661,-0.27538,0.38889,-0.20011,-0.2957,-0.2437,-0.040625
-0.28687,-0.39023,0.054009,0.32213,-0.20179,0.1856,-0.26694,-0.24644,-0.082784,-0.33132,-0.35902,-0.15699
-0.43574,-0.3023,0.19579,0.10465,0.36112,0.30108,-0.34285,-0.22972,0.17143,-0.41148,-0.44773,0.017559
-0.47295,-0.35115,0.20761,0.20351,-0.14901,0.45121,-0.29225,-0.213,-0.25878,-0.33132,-0.37676,0.08738
0.048078,-0.1069,-0.4895,-0.2611,0.58981,-0.56506,0.50903,-0.74802,-0.23923,0.2476,0.43937,-0.028989
0.15973,0.039644,-0.61947,-0.10294,0.44908,-0.5997,0.63555,-0.213,-0.27834,0.13182,0.57244,-0.11045
0.035673,0.010334,-0.67854,-0.14248,0.73053,-0.65744,0.56807,-0.66442,-0.55211,0.19416,0.46599,-0.11045
0.321,0.088493,-0.60765,-0.21168,0.6074,-0.46112,0.66085,-0.46379,-0.18056,0.14072,0.63454,0.064106
0.27138,-0.13621,-0.61947,-0.32041,0.95922,-0.91151,0.66929,-0.8149,0.093213,0.16744,0.51034,-0.16863
0.12251,-0.14598,-0.61947,-0.023856,0.25558,-0.56506,0.56807,-0.48051,-0.082784,0.0071252,0.47486,-0.09881
0.29619,-0.028745,-0.63128,-0.17214,0.34353,-0.29944,0.67772,-0.22972,-0.18056,0.087284,0.56357,0.064106
-0.03876,-0.13621,-0.56039,-0.12271,0.23799,-0.53041,0.54277,-0.24644,-0.063228,0.087284,0.41276,-0.22681
-0.026355,-0.2046,-0.4895,0.084882,0.15003,-0.44957,0.27287,-0.16285,-0.37611,-0.10866,0.084532,-0.25009
-0.29928,-0.4,0.042194,0.17385,-0.32492,-0.2186,-0.1826,-0.14613,0.054103,-0.3046,-0.27918,-0.27336
-0.063571,-0.29253,-0.016883,0.38144,-0.53602,0.1856,-0.32598,-0.213,-0.14145,-0.42039,-0.37676,0.052469
-0.17522,-0.28276,-0.07596,0.3419,-0.3777,0.17405,-0.35972,0.004347,-0.024118,-0.25116,-0.35902,0.052469
-0.051166,-0.31207,0.054009,0.35178,-0.65915,0.33573,-0.33442,0.021066,-0.024118,-0.2957,-0.35015,0.029196
-0.18763,-0.28276,0.17216,0.29247,0.026895,0.32418,-0.34285,-0.029091,0.32788,-0.28679,-0.29692,0.13393
-0.10079,-0.4977,-0.11141,0.31224,-0.30733,-0.022276,-0.25851,0.17154,0.054103,-0.34914,-0.32354,-0.38973
-0.18763,-0.36092,-0.052329,0.32213,-0.25456,0.32418,-0.30068,-0.19628,-0.29789,-0.36695,-0.40338,0.064106
-0.21244,-0.35115,0.25487,0.24305,-0.28974,0.1625,-0.37659,-0.012372,0.093213,-0.34914,-0.39451,-0.12208
-0.21244,-0.38046,-0.099591,0.16396,-0.25456,0.24334,-0.26694,-0.27988,-0.27834,-0.39367,-0.29692,-0.063899
-0.60941,-0.11667,-0.57221,-0.23145,1,-0.11466,-0.27538,-0.68114,0.4061,0.024938,-0.039664,0.22702
0.072889,-0.24368,-0.028698,0.29247,-0.50083,0.023918,-0.15729,0.021066,0.15188,-0.22445,-0.26144,-0.052262
-0.64663,-0.56608,-0.67854,0.4111,0.50185,-0.71519,-0.43563,-0.8149,-0.23923,-0.50945,-0.44773,-0.44791
0.072889,-0.4,-0.028698,0.26282,-0.32492,0.01237,-0.30912,0.2217,-0.35656,-0.32242,-0.27031,-0.22681
0.035673,-0.22414,0.19579,0.28259,-0.3777,0.1625,-0.27538,0.10466,-0.41522,-0.28679,-0.27031,-0.14536
-0.026355,-0.34138,-0.21774,0.2727,-0.55361,-0.2417,-0.26694,-0.06253,-0.23923,-0.34914,-0.12837,-0.29664
-0.55979,-0.028745,-0.57221,-0.35996,0.97681,-0.36873,-0.2079,-0.7313,0.24965,0.033845,0.0046918,0.32012
-0.11319,-0.28276,-0.27682,0.12442,-0.11383,-0.33409,-0.19947,-0.213,-0.21967,-0.22445,-0.19047,-0.23845
-0.46055,-0.22414,-0.27682,0.12442,0.2204,-0.44957,-0.16573,-0.22972,-0.53255,-0.19773,-0.13725,-0.43628
